author,commit_count,active_days,total_days,activity_ratio
AKSHAY KAPOOR,1,1,1,1.0
AKSHAY MULE,2,1,1,1.0
AKTHER UZ ZAMAN,2,1,1,1.0
AKiroi,5,1,1,1.0
AKlimonka,1,1,1,1.0
AKoornneefFleming,4,1,1,1.0
AK自动机,3,1,1,1.0
AL,2,1,1,1.0
AL RAFI AURNOB,2,1,1,1.0
AL1ƎN,2,1,1,1.0
ALAMIN-XD89,3,1,1,1.0
ALCUNO,3,1,1,1.0
ALEX GITARI,2,1,1,1.0
ALEX VIALE,3,1,1,1.0
ALEXANDER,6,1,1,1.0
ALFA,1,1,1,1.0
ALGO Tables (Jeff S.),404,1,1,1.0
ALGW71,1,1,1,1.0
ALI bin beshr,1,1,1,1.0
ALICE Action Bot,1,1,1,1.0
ALICE Builder,7,1,1,1.0
ALIEXPRESS_HOT_PRODUCT_GET,4,1,1,1.0
ALINawaz,1,1,1,1.0
ALTAN BABAÇOĞLU,1,1,1,1.0
ALTR,1,1,1,1.0
ALTaylor33,1,1,1,1.0
ALXK,3,1,1,1.0
ALeksandrov,2,1,1,1.0
ALogachev,1,1,1,1.0
ALpHA2K1,5,1,1,1.0
AMAN MANWANI,5,1,1,1.0
AMAN PATEL,1,1,1,1.0
AMAR DEEP,2,1,1,1.0
AMARJOLLET,1,1,1,1.0
AMBER839,1,1,1,1.0
AMEMELYANOV,2,1,1,1.0
AMINfafafa,4,1,1,1.0
AMISRHIROualid94,1,1,1,1.0
AMMJ1999,4,1,1,1.0
AMOLpatil1234,5,1,1,1.0
AMRESH KUMAR AMAR,4,1,1,1.0
AMS21,1,1,1,1.0
AMZIL Ayoub,4,1,1,1.0
AMahouch,4,1,1,1.0
AMazur2,6,1,1,1.0
ANAND S P,2,1,1,1.0
ANANYA SHARMA,1,1,1,1.0
ANAS-aka-DEVIL,1,1,1,1.0
ANASS,2,1,1,1.0
ANASS BOUCHFAR,1,1,1,1.0
ANDREOGP33,2,1,1,1.0
ANDREW BJORN NICKLAUS BENITEZ IRIGOYEN,4,1,1,1.0
ANDRII POPENKO,2,1,1,1.0
ANDRÉ TOPALOVIC TÖRNSTRÖM,2,1,1,1.0
ANDlike-2003,2,1,1,1.0
ANFINII,4,1,1,1.0
ANGEL CAMARA RAMOS,1,1,1,1.0
ANGEL URIEL MORALES CARDOSO,4,1,1,1.0
ANIMESH BISWAS,3,1,1,1.0
ANISASHOLEHA210502,1,1,1,1.0
ANISH M,5,1,1,1.0
ANISH-DON,2,1,1,1.0
ANJALI RAVAL,1,1,1,1.0
ANJALINITA,1,1,1,1.0
ANNA,4,1,1,1.0
ANNA MARCINIAK - WYKA,1,1,1,1.0
ANNA SMOLENOVA,2,1,1,1.0
ANNOnym4u5,1,1,1,1.0
ANSELIO,1,1,1,1.0
ANSHUMAN NANDAN,1,1,1,1.0
ANSILYAS,1,1,1,1.0
ANTONY BRIAN,1,1,1,1.0
ANUJA NEGI,1,1,1,1.0
ANURAG JAISWAL,1,1,1,1.0
ANaRobe,1,1,1,1.0
ANlizarazo,1,1,1,1.0
AO,1,1,1,1.0
AOKaizoMac,1,1,1,1.0
AP,5,1,1,1.0
AP-Repositories,4,1,1,1.0
API - API Automation,47,1,1,1.0
API Bot,10,1,1,1.0
APNieto,4,1,1,1.0
APORNA16,2,1,1,1.0
APOZHYNICH-W10\Yuliya Druzhinskaya,3,1,1,1.0
AQ,4,1,1,1.0
AQUIB SHAMS,2,1,1,1.0
ARIF FERNANDA,1,1,1,1.0
ARK Builders Bot,1,1,1,1.0
ARKA MAZUMDER,2,1,1,1.0
ART89-prog,1,1,1,1.0
ARTHUR DE MATOS ELSNER,5,1,1,1.0
ARTUR,2,1,1,1.0
ARUN KUMAR,5,1,1,1.0
ARUNSIBI,1,1,1,1.0
ARY,1,1,1,1.0
ARYAN,3,1,1,1.0
ARYAN GUPTA,1,1,1,1.0
ARigler,3,1,1,1.0
ARochlitzer,7,1,1,1.0
ARØ,2,1,1,1.0
AS,3,1,1,1.0
AS185996,2,1,1,1.0
ASATools,1,1,1,1.0
ASHIK AHMED,2,1,1,1.0
ASHIKUR RAHMAN,3,1,1,1.0
ASHRANGER23,2,1,1,1.0
ASHU8122004,3,1,1,1.0
ASHUTOSH KUMAR SINGH,1,1,1,1.0
ASIjacket,5,1,1,1.0
ASM Tareq Mahmood,1,1,1,1.0
ASN_TG,6,1,1,1.0
ASNguyen8,1,1,1,1.0
ASPIRINI1,4,1,1,1.0
ASTIK,1,1,1,1.0
ASUS,3,1,1,1.0
AShiningRay,1,1,1,1.0
ASleepingBazza,1,1,1,1.0
ASproduct1on,2,1,1,1.0
AStar,1,1,1,1.0
ASyrotenko,6,1,1,1.0
ASzc,4,1,1,1.0
AT-290690,2,1,1,1.0
ATATC,6,1,1,1.0
ATISH KUMAR SAHU,1,1,1,1.0
ATM optimization,4,1,1,1.0
ATT Gift Opportunity,1,1,1,1.0
ATW,1,1,1,1.0
ATYSzeto,4,1,1,1.0
ATalic2,3,1,1,1.0
ATechasen,1,1,1,1.0
ATerenteva,1,1,1,1.0
ATesic49,1,1,1,1.0
AUTOMATIC,39,1,1,1.0
AUTOMATIC1111,33,1,1,1.0
AVIKBANERJEE,7,1,1,1.0
AVINASH-SHAW,1,1,1,1.0
AVR,1,1,1,1.0
AW,1,1,1,1.0
AWS SDK for Ruby,5,1,1,1.0
AWSW-de,2,1,1,1.0
AWmakar,4,1,1,1.0
AXKuhta,1,1,1,1.0
AXON,1,1,1,1.0
AXVIII3,3,1,1,1.0
AYATSUKO3,1,1,1,1.0
AYAZ,1,1,1,1.0
AYMERIC SVRY,4,1,1,1.0
AYP,1,1,1,1.0
AYushi MIshra,2,1,1,1.0
AZ,1,1,1,1.0
AZP,2,1,1,1.0
A_Naqvi,1,1,1,1.0
Aaabdou,1,1,1,1.0
Aabhishek29,1,1,1,1.0
Aabhushan Gautam,1,1,1,1.0
Aadarsh,1,1,1,1.0
Aadarsh Senthil,2,1,1,1.0
Aadarsh Thakur,3,1,1,1.0
Aadeesh11,2,1,1,1.0
Aadi9910,1,1,1,1.0
Aadit Garg,1,1,1,1.0
Aaditya Kharkia,1,1,1,1.0
AadityaMukherjee2007,1,1,1,1.0
Aagam Dalal,1,1,1,1.0
Aagat,7,1,1,1.0
AagieKLZ,1,1,1,1.0
Aahil,1,1,1,1.0
Aahlad,1,1,1,1.0
Aakanksha,3,1,1,1.0
Aakanshi,1,1,1,1.0
Aakarsh MJ,2,1,1,1.0
Aakash,3,1,1,1.0
Aakash Kumar,1,1,1,1.0
Aakash Kumar Dixit,1,1,1,1.0
Aakash Lobo,1,1,1,1.0
Aakash Pamnani,2,1,1,1.0
Aakash Patel,17,1,1,1.0
Aakash Sangapure,4,1,1,1.0
Aakrut,1,1,1,1.0
Aalekh Patel,3,1,1,1.0
Aalok Patwa,2,1,1,1.0
Aaman,4,1,1,1.0
Aaman Kudhail,2,1,1,1.0
Aamir041,1,1,1,1.0
AamosP,1,1,1,1.0
Aanand-Prakash,1,1,1,1.0
Aananth C N,3,1,1,1.0
Aapo Kärki,2,1,1,1.0
Aapo Laakkio,6,1,1,1.0
Aapo Soukkio,1,1,1,1.0
Aaradhay,2,1,1,1.0
Aaradhy srivastava,1,1,1,1.0
Aaramis,2,1,1,1.0
Aarav,2,1,1,1.0
AaravWattal,2,1,1,1.0
Aariefshaik,1,1,1,1.0
Aarize Siddique,1,1,1,1.0
Aaro Perämaa,1,1,1,1.0
Aarogya Yadav,1,1,1,1.0
Aaron,15,1,1,1.0
Aaron A. King,3,1,1,1.0
Aaron Aco,2,1,1,1.0
Aaron Andersen,2,1,1,1.0
Aaron Andrews,1,1,1,1.0
Aaron Bach,11,1,1,1.0
Aaron Bohy,1,1,1,1.0
Aaron Bos,1,1,1,1.0
Aaron C Wacker,2,1,1,1.0
Aaron Cassar,6,1,1,1.0
Aaron Chris,5,1,1,1.0
Aaron Christopher,2,1,1,1.0
Aaron Cox,6,1,1,1.0
Aaron Craelius,2,1,1,1.0
Aaron Darwish,1,1,1,1.0
Aaron Dewes,2,1,1,1.0
Aaron E,1,1,1,1.0
Aaron English,7,1,1,1.0
Aaron Everette,5,1,1,1.0
Aaron Forinton,1,1,1,1.0
Aaron Fraga,2,1,1,1.0
Aaron Gokaslan,6,1,1,1.0
Aaron Herrmann,1,1,1,1.0
Aaron Hill,4,1,1,1.0
Aaron Joslin-Wangdu,3,1,1,1.0
Aaron Jumarang,1,1,1,1.0
Aaron Know,1,1,1,1.0
Aaron Leopold,1,1,1,1.0
Aaron Leventhal,1,1,1,1.0
Aaron Li,3,1,1,1.0
Aaron Liang,13,1,1,1.0
Aaron Lieblich,5,1,1,1.0
Aaron Lin,1,1,1,1.0
Aaron Lipman,1,1,1,1.0
Aaron Liu,1,1,1,1.0
Aaron Lozhkin,1,1,1,1.0
Aaron Madlon-Kay,10,1,1,1.0
Aaron McGowan,1,1,1,1.0
Aaron Meier,1,1,1,1.0
Aaron Meyer,1,1,1,1.0
Aaron Miller,1,1,1,1.0
Aaron Molstad,4,1,1,1.0
Aaron Orenstein,1,1,1,1.0
Aaron Parker,2,1,1,1.0
Aaron Rackley,2,1,1,1.0
Aaron Rawson,1,1,1,1.0
Aaron Reed,3,1,1,1.0
Aaron Santiago,1,1,1,1.0
Aaron Sattely,1,1,1,1.0
Aaron Smith,1,1,1,1.0
Aaron Spring,3,1,1,1.0
Aaron Stannard,21,1,1,1.0
Aaron Steele,2,1,1,1.0
Aaron Thompson,6,1,1,1.0
Aaron Wantoch,1,1,1,1.0
Aaron Wilson,3,1,1,1.0
Aaron Yu,1,1,1,1.0
Aaron Zemetres,1,1,1,1.0
Aaron-Stewart-RPS,1,1,1,1.0
AaronC81,1,1,1,1.0
AaronNazareth,4,1,1,1.0
AaronVAudio,1,1,1,1.0
AarryaSaraf,2,1,1,1.0
Aarthik Rao,2,1,1,1.0
AarthikhaR,4,1,1,1.0
Aarti Kushwaha ✨,20,1,1,1.0
Aarti khatri,1,1,1,1.0
AartiJakhar,2,1,1,1.0
Aarushi Sharma,1,1,1,1.0
Aaryaman2061,1,1,1,1.0
Aaryan Bhatia Ghosh,3,1,1,1.0
Aaryan Goswami,1,1,1,1.0
Aaryan6,2,1,1,1.0
AaryanAlam,1,1,1,1.0
AaryanManghnani,2,1,1,1.0
Aaryavrat Arora,7,1,1,1.0
Aarón,1,1,1,1.0
Aasheesh Mahammad,2,1,1,1.0
Aashish-Upadhyay-101,2,1,1,1.0
Aashish-kushwaha,1,1,1,1.0
Aashna J Chandrashekhar,3,1,1,1.0
Aashnan-Rahman,3,1,1,1.0
Aashutosh,1,1,1,1.0
Aasmund Eldhuset,1,1,1,1.0
Aastha,1,1,1,1.0
Aastha Aggarwal,2,1,1,1.0
Aayaan,1,1,1,1.0
Aayush,3,1,1,1.0
Aayush Atharva,8,1,1,1.0
Aayush Chaudhary,1,1,1,1.0
Aayush Desmukh,1,1,1,1.0
Aayush Goel,2,1,1,1.0
Aayush Gupta,24,1,1,1.0
Aayush Kumar Sahu,1,1,1,1.0
Aayushi Maheshwari,1,1,1,1.0
Ab1912,2,1,1,1.0
AbCoDe67,1,1,1,1.0
AbadKhan04,2,1,1,1.0
AbadatHossain,2,1,1,1.0
Abadda,1,1,1,1.0
AbaddonFray,3,1,1,1.0
AbaidUllah,1,1,1,1.0
Abandaddy,1,1,1,1.0
Abanob-Ashraf,2,1,1,1.0
Abanoob Meseha,6,1,1,1.0
Abass Dev,3,1,1,1.0
Abastro,9,1,1,1.0
Abat,3,1,1,1.0
Abathur8bit,4,1,1,1.0
Abayneh Asaye,4,1,1,1.0
Abbas Ahmed,3,1,1,1.0
Abbas Lutvaliyev,4,1,1,1.0
Abbas Muhammad ⚡,6,1,1,1.0
Abbaskhan007,3,1,1,1.0
Abbie,1,1,1,1.0
Abbie Potter,1,1,1,1.0
Abbos,1,1,1,1.0
Abbos Engineer,1,1,1,1.0
Abbosbek,12,1,1,1.0
Abby Jacoby,1,1,1,1.0
Abby Mullen,3,1,1,1.0
Abby-Dunne,1,1,1,1.0
Abc Def Mac (SourceTree),7,1,1,1.0
Abd Albary Tarakji,18,1,1,1.0
Abd-Elrahman Hamza,1,1,1,1.0
AbdAlmjed Skaik,1,1,1,1.0
AbdBarho,3,1,1,1.0
AbdElrhman ElHodaky,2,1,1,1.0
Abdalla Moha,2,1,1,1.0
Abdalla Yusuf,1,1,1,1.0
Abdallah,1,1,1,1.0
Abdallah Altalafha,4,1,1,1.0
Abdallah Daknache,2,1,1,1.0
Abdallah Jaber,1,1,1,1.0
Abdallah Muftah,5,1,1,1.0
Abdallah-Mekky,1,1,1,1.0
Abdallah-Mohamed-Sayed,1,1,1,1.0
Abdalraheem-Ijjeh,2,1,1,1.0
AbdalrhmanOmar2002,5,1,1,1.0
Abdel-Adrian,4,1,1,1.0
Abdel-hady-alrajab,1,1,1,1.0
Abdel4349,1,1,1,1.0
AbdelMarah,5,1,1,1.0
Abdelali Azouz,1,1,1,1.0
Abdelatheem,2,1,1,1.0
Abdelbaki,1,1,1,1.0
Abdelghani Moussaid,7,1,1,1.0
Abdelhak Bougouffa,2,1,1,1.0
Abdelhakim,1,1,1,1.0
Abdelhamid Adel,5,1,1,1.0
Abdelilah EL Haddad,2,1,1,1.0
Abdellah,3,1,1,1.0
Abdellah Aarab,2,1,1,1.0
Abdellah Hattabi,3,1,1,1.0
Abdellatif Ait boudad,3,1,1,1.0
Abdellatif Anaflous,1,1,1,1.0
Abdellhamiid,1,1,1,1.0
Abdelmoula,1,1,1,1.0
Abdelouahab (abla),1,1,1,1.0
Abdelrahman Ali,4,1,1,1.0
Abdelrahman B,9,1,1,1.0
Abdelrahman Elsayed,2,1,1,1.0
Abdelrahman Elsheikh,2,1,1,1.0
Abdelrahman Fakhry Hussein,3,1,1,1.0
Abdelrahman Nabil,1,1,1,1.0
Abdelrahman Nasser,1,1,1,1.0
Abdelrahman Said,1,1,1,1.0
Abdelrahman Tlayjeh,2,1,1,1.0
AbdelrahmanEhabbb,2,1,1,1.0
AbdelrahmanMohyeldin,1,1,1,1.0
AbdelrahmanShahin,1,1,1,1.0
Abdelrhman Adel,1,1,1,1.0
Abdelrhman Rafat,1,1,1,1.0
Abdelrhman Soliman,11,1,1,1.0
Abdelwahab,1,1,1,1.0
Abderrahmane,1,1,1,1.0
Abderrahmane Aboulhassan,2,1,1,1.0
Abderrahmene Merzoug,48,1,1,1.0
Abderraouf Tchekioun,12,1,1,1.0
Abdessamad AALOUWAN,1,1,1,1.0
AbdessamadPas,2,1,1,1.0
Abdi Bimantara,4,1,1,1.0
Abdifatah Mohamed,8,1,1,1.0
Abdillah Mufki Auzan Mubin,1,1,1,1.0
Abdinur Kuatbek,2,1,1,1.0
Abdirizak Mohamed,3,1,1,1.0
Abdo Tolba,1,1,1,1.0
Abdo-MH,3,1,1,1.0
Abdoahmed0,3,1,1,1.0
Abdolkarim Saeedi,1,1,1,1.0
Abdool Rassool,1,1,1,1.0
Abdoul Kader,3,1,1,1.0
AbdoulKarim,2,1,1,1.0
Abdoulahi Ahmed,1,1,1,1.0
Abdoulaye DIA,1,1,1,1.0
Abdoulaye SAMBE,2,1,1,1.0
Abdoulaye Sedego,4,1,1,1.0
Abdourahamane,5,1,1,1.0
Abdu-rahman,1,1,1,1.0
AbduallahBarmu,1,1,1,1.0
Abduhamid,2,1,1,1.0
Abdul Aleem,8,1,1,1.0
Abdul Aziz,2,1,1,1.0
Abdul Basit,14,1,1,1.0
Abdul Halim Daud,1,1,1,1.0
Abdul Hassan,1,1,1,1.0
Abdul Majid Irfan,1,1,1,1.0
Abdul Malik Ikhsan,5,1,1,1.0
Abdul Mateen,1,1,1,1.0
Abdul Moeed,1,1,1,1.0
Abdul Moez,1,1,1,1.0
Abdul Muhaimin,1,1,1,1.0
Abdul Owhab,4,1,1,1.0
Abdul Quadir,2,1,1,1.0
Abdul Rafay Shaikh,1,1,1,1.0
Abdul Rahman,1,1,1,1.0
Abdul Rehman,3,1,1,1.0
Abdul Rehman Aziz,1,1,1,1.0
Abdul Wahab Zahid,3,1,1,1.0
Abdul saber,1,1,1,1.0
Abdul-Malik06,3,1,1,1.0
Abdul7872,1,1,1,1.0
AbdulHadi-Programmer,1,1,1,1.0
AbdulPlayz-YT,3,1,1,1.0
AbdulRaufAl-hassan101010,1,1,1,1.0
AbdulRehman,1,1,1,1.0
Abdul_Rehman_Khan,4,1,1,1.0
Abdulai Yakubu,1,1,1,1.0
Abdulaziz Abduqaxxarov,2,1,1,1.0
Abdulaziz Abduvakhobov,1,1,1,1.0
Abdulaziz Al-Ghanmi,6,1,1,1.0
Abdulaziz Tukhtaev,7,1,1,1.0
Abdulaziz m1,1,1,1,1.0
AbdulazizCoding,1,1,1,1.0
Abdulbaasit Balogun,1,1,1,1.0
Abdulbari,4,1,1,1.0
Abdulbasit-123,1,1,1,1.0
Abdulhamid Ibrahim,1,1,1,1.0
Abdulkareem Bello,1,1,1,1.0
Abdulkerim Karaman,3,1,1,1.0
Abdulla,8,1,1,1.0
Abdulla Abdurakhmanov,3,1,1,1.0
Abdulla Shahzan,1,1,1,1.0
Abdulla0407,2,1,1,1.0
Abdullah,5,1,1,1.0
Abdullah Ahmad,2,1,1,1.0
Abdullah Al Faroque,1,1,1,1.0
Abdullah Al Masrur,3,1,1,1.0
Abdullah Al Nomaan,6,1,1,1.0
Abdullah Arafat,7,1,1,1.0
Abdullah Ayad,6,1,1,1.0
Abdullah Bayindir,1,1,1,1.0
Abdullah Fayad,1,1,1,1.0
Abdullah Fikri,8,1,1,1.0
Abdullah Hamdy,1,1,1,1.0
Abdullah Hamid Sakib,1,1,1,1.0
Abdullah Jalil,4,1,1,1.0
Abdullah Khan,1,1,1,1.0
Abdullah Varici,2,1,1,1.0
Abdullah Waqas,16,1,1,1.0
Abdullah Younus,6,1,1,1.0
Abdullah Zufar,8,1,1,1.0
Abdullah-Saleh1,1,1,1,1.0
Abdullah149081,1,1,1,1.0
AbdullahAkb,1,1,1,1.0
AbdullahGumi,2,1,1,1.0
AbdullahHaque1,1,1,1,1.0
AbdullahMohammedAbdelmoemen,1,1,1,1.0
AbdullahSharif,1,1,1,1.0
AbdullahWins,2,1,1,1.0
Abdullahbdbd,4,1,1,1.0
Abdullahcse1258,2,1,1,1.0
Abdullahi Usman,3,1,1,1.0
Abdullahi Yusuf Heart,2,1,1,1.0
Abdullateef Odufeso,1,1,1,1.0
Abdullateef Suleiman,2,1,1,1.0
Abdulmalik,1,1,1,1.0
Abdulmalik AL-Ghaithi,1,1,1,1.0
Abdulmecid Demirhan,1,1,1,1.0
Abdulmuiz Sharafadeen,1,1,1,1.0
Abdulrahman,3,1,1,1.0
Abdulrahman Abdallah,3,1,1,1.0
Abdulrahman Abdulkader,1,1,1,1.0
Abdulrahman Badr,1,1,1,1.0
Abdulrahman Nashaat,1,1,1,1.0
Abdulrahman Olagunju,1,1,1,1.0
Abdulrahman Zaghloul,1,1,1,1.0
Abdulrahman97314,1,1,1,1.0
AbdulrahmanMAZ,7,1,1,1.0
Abdulrazak A. Othman,4,1,1,1.0
Abdulrhman Reda,2,1,1,1.0
Abduls,4,1,1,1.0
Abdulsatar MA,12,1,1,1.0
Abdulsemed Abdelila Andya,2,1,1,1.0
Abdulwahab O. Jimoh,1,1,1,1.0
AbdulwahabDev,1,1,1,1.0
AbdulwahabMacSourceTree,3,1,1,1.0
Abdur Rahman,7,1,1,1.0
Abdur Rahman Bilal,6,1,1,1.0
Abdur Rehman Akbar,4,1,1,1.0
Abdurahmonbek,5,1,1,1.0
AbduraxmonDev,2,1,1,1.0
Abdurrahman Ekecik,4,1,1,1.0
Abdurrahman Shofy Adianto,3,1,1,1.0
AbdurrahmanTalha,3,1,1,1.0
Abdus Samad,1,1,1,1.0
Abdülsamet Ayyıldız,2,1,1,1.0
Abe Briones,1,1,1,1.0
Abe Diaz,4,1,1,1.0
Abe Hanoka,1,1,1,1.0
Abe Hendricks,1,1,1,1.0
Abe_soo,2,1,1,1.0
Abecedarian,1,1,1,1.0
Abed,4,1,1,1.0
Abed-Ch,6,1,1,1.0
Abedalrahman Shamia,7,1,1,1.0
Abede2412,1,1,1,1.0
Abednego Kibitok,1,1,1,1.0
Abel,2,1,1,1.0
Abel Abebe,4,1,1,1.0
Abel Ciccoli,3,1,1,1.0
Abel Getahun,2,1,1,1.0
Abel Kamulingui,6,1,1,1.0
Abel Keszei,4,1,1,1.0
Abel Madrid,5,1,1,1.0
Abel Muriithi,2,1,1,1.0
Abel Soares Siqueira,15,1,1,1.0
Abel Thomas,1,1,1,1.0
AbelSamThomas,1,1,1,1.0
AbelardoCD,1,1,1,1.0
Abfahim21,1,1,1,1.0
Abg Nazmi Syahirul,2,1,1,1.0
Abhanc,4,1,1,1.0
Abhav Thakur,5,1,1,1.0
Abhay,6,1,1,1.0
Abhay  Sharma,1,1,1,1.0
Abhay Ganvir,3,1,1,1.0
Abhay John,5,1,1,1.0
Abhay Kshatriya,1,1,1,1.0
Abhay Kumar,2,1,1,1.0
Abhay Madaan,1,1,1,1.0
Abhay Sharma,2,1,1,1.0
Abhay Singh,4,1,1,1.0
Abhay sagar kargeti,1,1,1,1.0
Abhay2132,1,1,1,1.0
AbhayG21,2,1,1,1.0
Abhayā Auva,2,1,1,1.0
Abhi,2,1,1,1.0
Abhi-wmid,1,1,1,1.0
Abhi16DTU,1,1,1,1.0
AbhiKumar1916,1,1,1,1.0
Abhideep Ghosh,1,1,1,1.0
Abhihsek Pankar,4,1,1,1.0
Abhijat Malviya,8,1,1,1.0
Abhijeet,3,1,1,1.0
Abhijeet Bhattacharya,1,1,1,1.0
Abhijeet Dharmapurikar,2,1,1,1.0
Abhijeet Kumar,1,1,1,1.0
Abhijeet Mohanty,3,1,1,1.0
Abhijeet R Sharma,1,1,1,1.0
Abhijeet Shende,2,1,1,1.0
Abhijeet Singh,12,1,1,1.0
Abhijeet kale,1,1,1,1.0
Abhijeet-Bose,3,1,1,1.0
Abhijit Dutta,5,1,1,1.0
Abhijit Maity,3,1,1,1.0
Abhijit Puri,1,1,1,1.0
Abhijit Shaw,5,1,1,1.0
Abhijith Sai Thirunahari,1,1,1,1.0
Abhijith710,8,1,1,1.0
Abhilash Madi,2,1,1,1.0
Abhilash Shetty,6,1,1,1.0
Abhilash Singh,1,1,1,1.0
Abhimanyu Aryan,1,1,1,1.0
AbhimanyuAryan,1,1,1,1.0
Abhinandan,4,1,1,1.0
Abhinandan Purkait,2,1,1,1.0
Abhinandan Raj,3,1,1,1.0
Abhinandan-Kushwaha,1,1,1,1.0
Abhinandh Haridas,1,1,1,1.0
Abhinash Bhengra,5,1,1,1.0
Abhinav,1,1,1,1.0
Abhinav Agarwal,1,1,1,1.0
Abhinav Baad,1,1,1,1.0
Abhinav Gaur,1,1,1,1.0
Abhinav Gupta,1,1,1,1.0
Abhinav Hinger,3,1,1,1.0
Abhinav Jain,2,1,1,1.0
Abhinav Kumar,5,1,1,1.0
Abhinav Menon,2,1,1,1.0
Abhinav Mishra,6,1,1,1.0
Abhinav Nath,6,1,1,1.0
Abhinav Sharma,1,1,1,1.0
Abhinav Singh,3,1,1,1.0
Abhinav Tripathi,1,1,1,1.0
Abhinav-1524,1,1,1,1.0
Abhinav0909,1,1,1,1.0
Abhinav257,1,1,1,1.0
Abhinav2903,6,1,1,1.0
Abhinav7778,3,1,1,1.0
AbhinavRawat0812,1,1,1,1.0
AbhinavTongale,1,1,1,1.0
Abhinavdas1996,9,1,1,1.0
Abhinay,3,1,1,1.0
Abhinay Pawar,4,1,1,1.0
Abhiram,6,1,1,1.0
Abhiram Gullapalli,1,1,1,1.0
AbhiramAnusuri,3,1,1,1.0
AbhirupDey12,1,1,1,1.0
Abhisek Adhikari,2,1,1,1.0
AbhisekhNayek,7,1,1,1.0
Abhishek,29,1,1,1.0
Abhishek Agrawal,2,1,1,1.0
Abhishek Anand,3,1,1,1.0
Abhishek Balkrishna Raut,8,1,1,1.0
Abhishek Bhikule,1,1,1,1.0
Abhishek Bhuyan,1,1,1,1.0
Abhishek Butola,1,1,1,1.0
Abhishek Chauhan,8,1,1,1.0
Abhishek Gupta,2,1,1,1.0
Abhishek Irudayaraj,1,1,1,1.0
Abhishek Kashyap,3,1,1,1.0
Abhishek Kishor,1,1,1,1.0
Abhishek Kumar,17,1,1,1.0
Abhishek Kumar Dubey,1,1,1,1.0
Abhishek Mukherjee,5,1,1,1.0
Abhishek Mulik,13,1,1,1.0
Abhishek Nagaich,1,1,1,1.0
Abhishek P Anil,8,1,1,1.0
Abhishek Pal,1,1,1,1.0
Abhishek Paliwal,2,1,1,1.0
Abhishek Patel,1,1,1,1.0
Abhishek Pawar,3,1,1,1.0
Abhishek Pratap Solanki,2,1,1,1.0
Abhishek R Bhat,1,1,1,1.0
Abhishek Raj Gupta,4,1,1,1.0
Abhishek Ranjan,4,1,1,1.0
Abhishek Reddy Masannagari,5,1,1,1.0
Abhishek Saxena,19,1,1,1.0
Abhishek Sen Gupta,1,1,1,1.0
Abhishek Sharma,35,1,1,1.0
Abhishek Shrivastava,1,1,1,1.0
Abhishek Shukla,4,1,1,1.0
Abhishek Singh,6,1,1,1.0
Abhishek Thapa,2,1,1,1.0
Abhishek Tyagi,14,1,1,1.0
Abhishek Verma,1,1,1,1.0
Abhishek bhardwaj,5,1,1,1.0
Abhishek goyal,1,1,1,1.0
Abhishek tiwari,1,1,1,1.0
Abhishek yadav,2,1,1,1.0
Abhishek.H,1,1,1,1.0
Abhishek001konni,7,1,1,1.0
AbhishekOjha5972,2,1,1,1.0
Abhishekjoshi98,5,1,1,1.0
Abhishekjrjarvis,1,1,1,1.0
Abhisheknovi,1,1,1,1.0
AbhiyanGhimire1,1,1,1,1.0
Abhrajyoti00,2,1,1,1.0
Abhsihek Choudhary,1,1,1,1.0
Abi,1,1,1,1.0
Abi Hafshin,6,1,1,1.0
Abi.G,3,1,1,1.0
Abi0l9,1,1,1,1.0
Abid Ali,1,1,1,1.0
Abid Hasan,6,1,1,1.0
Abid Khalil,12,1,1,1.0
Abigail,13,1,1,1.0
Abigail Brook-Petty,8,1,1,1.0
Abigail Cabascango,2,1,1,1.0
Abigail Davies,2,1,1,1.0
Abigail Doyle,5,1,1,1.0
Abigail Dunne,1,1,1,1.0
Abigail Monge,6,1,1,1.0
Abiha,2,1,1,1.0
Abiha Babar,4,1,1,1.0
Abijahebe,3,1,1,1.0
Abilmansur,4,1,1,1.0
Abin,2,1,1,1.0
Abin Simon,2,1,1,1.0
Abinash,1,1,1,1.0
Abinash Barman,2,1,1,1.0
Abiodun Oke,3,1,1,1.0
Abir Khan,3,1,1,1.0
Abir Tasrif Anto,1,1,1,1.0
Abis,7,1,1,1.0
Abishek Bhandari,2,1,1,1.0
AbishekArunachalam,2,1,1,1.0
Abishekh Nepal,1,1,1,1.0
Abjust,1,1,1,1.0
Ablante Minda,2,1,1,1.0
Able Lv,1,1,1,1.0
Ablene1,7,1,1,1.0
Abner,5,1,1,1.0
Abner Augusto Barboza,5,1,1,1.0
Abner Ferreira,2,1,1,1.0
Abner Freitas,1,1,1,1.0
Abner Gutierrez,1,1,1,1.0
Abner Lima,1,1,1,1.0
Abner Santos,6,1,1,1.0
Abner-Kahan,1,1,1,1.0
Abnormal Brain,1,1,1,1.0
Abo Ellil,1,1,1,1.0
Abolfazl Arab,1,1,1,1.0
Abolfazl Nasiri Almas,1,1,1,1.0
AbolfazlStorm,2,1,1,1.0
AboobaeNna,3,1,1,1.0
Aboubakiri DIAW,1,1,1,1.0
Aboud,1,1,1,1.0
Abouelwafa Choaib,1,1,1,1.0
Abra19,1,1,1,1.0
Abraar,3,1,1,1.0
Abraham Anderson,1,1,1,1.0
